recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
2,2) $100 - $200,137.12,1,0,Urban,1,Web,0,0,0.0,1
2,"6) $750 - $1,000",968.37,1,0,Rural,1,Multichannel,0,0,0.0,0
2,1) $0 - $100,52.21,0,1,Urban,1,Phone,0,0,0.0,0
11,3) $200 - $350,317.24,1,0,Rural,0,Phone,0,0,0.0,1
1,4) $350 - $500,459.88,1,1,Surburban,0,Web,0,0,0.0,1
4,1) $0 - $100,99.01,0,1,Surburban,0,Phone,0,0,0.0,0
11,2) $100 - $200,128.15,0,1,Urban,0,Phone,0,0,0.0,0
4,3) $200 - $350,222.6,0,1,Rural,0,Phone,0,0,0.0,0
3,2) $100 - $200,177.08,1,0,Rural,0,Web,0,0,0.0,0
7,"7) $1,000 +",1061.08,1,1,Surburban,1,Multichannel,0,0,0.0,0
6,4) $350 - $500,369.61,1,0,Urban,0,Web,0,0,0.0,1
3,2) $100 - $200,123.59,1,0,Surburban,0,Web,0,0,0.0,0
3,3) $200 - $350,282.47,1,0,Rural,1,Web,0,0,0.0,1
10,3) $200 - $350,293.42,1,1,Urban,0,Web,1,0,0.0,1
8,3) $200 - $350,215.72,1,1,Rural,0,Web,0,0,0.0,1
11,4) $350 - $500,421.6,0,1,Urban,0,Phone,0,0,0.0,0
5,1) $0 - $100,51.26,0,1,Urban,0,Web,0,0,0.0,1
1,5) $500 - $750,528.6,1,0,Urban,1,Multichannel,0,0,0.0,0
10,3) $200 - $350,263.49,1,0,Surburban,1,Web,0,0,0.0,1
9,2) $100 - $200,142.36,1,0,Surburban,0,Phone,0,0,0.0,0
10,2) $100 - $200,118.99,0,1,Rural,1,Web,0,0,0.0,0
1,3) $200 - $350,232.97,1,0,Urban,0,Web,0,0,0.0,1
8,1) $0 - $100,99.43,1,0,Surburban,1,Phone,0,0,0.0,1
5,4) $350 - $500,375.27,0,1,Urban,0,Web,0,0,0.0,0
3,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,1
11,2) $100 - $200,158.33,0,1,Urban,0,Phone,0,0,0.0,1
9,1) $0 - $100,49.46,1,0,Urban,0,Phone,0,0,0.0,1
8,1) $0 - $100,59.1,0,1,Urban,1,Web,1,0,0.0,1
2,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
10,1) $0 - $100,59.2,0,1,Rural,1,Phone,0,0,0.0,0
4,3) $200 - $350,253.9,1,0,Surburban,0,Web,0,0,0.0,1
6,1) $0 - $100,98.35,1,0,Rural,0,Web,0,0,0.0,0
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
4,3) $200 - $350,265.25,0,1,Rural,0,Web,1,0,0.0,0
5,3) $200 - $350,206.83,0,1,Surburban,0,Multichannel,0,0,0.0,1
4,3) $200 - $350,248.07,1,0,Urban,0,Phone,0,0,0.0,1
1,"7) $1,000 +",1755.12,1,1,Urban,1,Web,1,0,0.0,1
8,3) $200 - $350,270.71,0,1,Surburban,1,Web,0,0,0.0,0
2,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
5,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
3,2) $100 - $200,192.36,0,1,Surburban,1,Phone,0,0,0.0,0
6,2) $100 - $200,182.09,0,1,Surburban,1,Phone,0,0,0.0,0
7,1) $0 - $100,81.61,0,1,Urban,1,Web,0,0,0.0,0
3,4) $350 - $500,482.3,0,1,Surburban,0,Web,0,0,0.0,1
6,2) $100 - $200,148.71,1,0,Urban,0,Web,0,0,0.0,1
3,1) $0 - $100,83.45,1,0,Surburban,0,Web,0,0,0.0,1
4,5) $500 - $750,581.93,0,1,Surburban,1,Web,0,0,0.0,0
7,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,0
9,3) $200 - $350,264.72,0,1,Rural,0,Phone,0,0,0.0,0
1,4) $350 - $500,412.42,0,1,Urban,0,Phone,1,0,0.0,1
5,1) $0 - $100,37.26,1,0,Urban,1,Web,0,0,0.0,0
3,3) $200 - $350,294.98,1,0,Surburban,0,Web,0,0,0.0,0
1,2) $100 - $200,157.61,0,1,Surburban,0,Phone,1,0,0.0,1
6,3) $200 - $350,339.98,1,1,Rural,1,Phone,0,0,0.0,0
3,1) $0 - $100,57.97,0,1,Surburban,1,Web,0,0,0.0,0
4,3) $200 - $350,234.94,1,0,Urban,0,Phone,0,0,0.0,0
10,3) $200 - $350,207.8,0,1,Surburban,0,Web,0,0,0.0,1
2,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
6,2) $100 - $200,101.51,0,1,Surburban,0,Phone,0,0,0.0,0
11,2) $100 - $200,181.59,1,0,Surburban,1,Phone,0,0,0.0,1
4,2) $100 - $200,114.99,0,1,Surburban,0,Web,0,0,0.0,1
1,4) $350 - $500,371.37,1,1,Surburban,0,Multichannel,0,0,0.0,0
10,3) $200 - $350,202.22,1,0,Rural,0,Phone,0,0,0.0,0
6,4) $350 - $500,412.74,0,1,Surburban,0,Web,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Urban,1,Web,1,0,0.0,1
9,4) $350 - $500,386.72,1,0,Surburban,1,Web,0,0,0.0,1
2,2) $100 - $200,187.86,0,1,Surburban,1,Phone,0,0,0.0,1
7,1) $0 - $100,41.87,1,0,Urban,1,Phone,0,0,0.0,0
10,5) $500 - $750,663.43,0,1,Urban,1,Multichannel,1,0,0.0,0
11,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
9,4) $350 - $500,391.23,0,1,Surburban,0,Web,0,0,0.0,0
1,4) $350 - $500,360.75,1,0,Surburban,1,Web,1,0,0.0,1
4,3) $200 - $350,241.14,1,1,Urban,1,Phone,0,0,0.0,0
3,5) $500 - $750,630.91,1,0,Urban,1,Multichannel,0,0,0.0,1
10,"6) $750 - $1,000",895.55,1,1,Urban,1,Web,0,0,0.0,0
1,5) $500 - $750,667.1,0,1,Rural,1,Web,1,0,0.0,0
8,4) $350 - $500,410.8,1,0,Urban,0,Multichannel,0,0,0.0,0
2,1) $0 - $100,52.05,1,0,Surburban,0,Phone,0,0,0.0,1
5,1) $0 - $100,31.74,1,0,Surburban,0,Web,0,0,0.0,1
10,2) $100 - $200,153.93,1,0,Urban,1,Web,0,0,0.0,1
1,5) $500 - $750,586.33,0,1,Urban,1,Web,1,0,0.0,1
11,2) $100 - $200,187.27,0,1,Urban,0,Web,0,0,0.0,0
10,1) $0 - $100,31.7,0,1,Rural,0,Phone,0,0,0.0,1
9,3) $200 - $350,318.77,0,1,Urban,1,Phone,0,0,0.0,0
11,2) $100 - $200,197.38,1,0,Urban,0,Web,0,0,0.0,0
3,2) $100 - $200,131.82,1,0,Rural,0,Web,0,0,0.0,1
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
7,3) $200 - $350,219.81,1,0,Rural,0,Multichannel,0,0,0.0,0
11,1) $0 - $100,86.71,0,1,Surburban,0,Web,0,0,0.0,1
8,2) $100 - $200,101.89,1,0,Surburban,0,Phone,0,0,0.0,0
10,3) $200 - $350,288.02,1,1,Surburban,0,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
1,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
9,5) $500 - $750,552.46,1,0,Surburban,1,Multichannel,0,0,0.0,0
10,2) $100 - $200,165.05,1,0,Urban,1,Web,0,0,0.0,0
3,1) $0 - $100,64.12,0,1,Surburban,0,Web,0,0,0.0,1
3,1) $0 - $100,77.66,0,1,Rural,1,Phone,1,0,0.0,1
10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
6,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
1,1) $0 - $100,55.43,0,1,Rural,0,Web,0,0,0.0,1
7,1) $0 - $100,53.51,1,0,Surburban,1,Phone,0,0,0.0,0
12,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
3,4) $350 - $500,432.59,0,1,Urban,0,Multichannel,0,0,0.0,1
6,2) $100 - $200,165.72,0,1,Surburban,0,Web,0,0,0.0,1
5,1) $0 - $100,81.52,0,1,Urban,0,Web,0,0,0.0,0
9,3) $200 - $350,326.89,0,1,Surburban,1,Web,0,0,0.0,0
9,1) $0 - $100,93.22,0,1,Rural,1,Phone,0,0,0.0,1
5,2) $100 - $200,126.61,1,0,Surburban,1,Phone,0,0,0.0,1
9,1) $0 - $100,41.69,0,1,Urban,1,Web,0,0,0.0,0
5,4) $350 - $500,458.52,1,0,Urban,0,Phone,0,0,0.0,0
10,2) $100 - $200,174.47,1,0,Urban,0,Web,1,0,0.0,1
4,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0,0.0,1
9,1) $0 - $100,43.13,0,1,Surburban,0,Phone,0,0,0.0,1
4,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
5,4) $350 - $500,431.08,0,1,Urban,0,Web,0,0,0.0,1
1,"6) $750 - $1,000",922.76,0,1,Rural,1,Phone,0,0,0.0,0
9,1) $0 - $100,41.75,0,1,Surburban,0,Phone,0,0,0.0,0
2,1) $0 - $100,81.26,1,0,Urban,1,Web,0,0,0.0,0
10,3) $200 - $350,217.9,1,1,Surburban,1,Phone,0,0,0.0,1
6,2) $100 - $200,170.71,0,1,Surburban,0,Phone,0,0,0.0,1
11,3) $200 - $350,287.9,0,1,Surburban,0,Web,1,0,0.0,1
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
8,2) $100 - $200,144.18,0,1,Urban,0,Phone,0,0,0.0,0
12,2) $100 - $200,149.17,0,1,Urban,1,Web,0,0,0.0,0
1,5) $500 - $750,555.98,1,0,Surburban,1,Web,0,0,0.0,1
9,1) $0 - $100,61.62,0,1,Surburban,0,Phone,0,0,0.0,0
11,1) $0 - $100,53.38,0,1,Urban,0,Web,0,0,0.0,0
7,3) $200 - $350,332.45,1,0,Surburban,0,Multichannel,0,0,0.0,0
5,3) $200 - $350,329.69,1,1,Surburban,1,Phone,1,0,0.0,0
4,2) $100 - $200,181.55,0,1,Surburban,0,Web,0,0,0.0,1
1,1) $0 - $100,33.36,1,0,Urban,0,Web,0,0,0.0,1
4,3) $200 - $350,258.4,1,0,Surburban,1,Web,0,0,0.0,0
3,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
10,3) $200 - $350,268.37,1,0,Surburban,0,Web,0,0,0.0,1
10,4) $350 - $500,361.83,0,1,Surburban,0,Multichannel,0,0,0.0,0
1,3) $200 - $350,297.33,1,0,Surburban,0,Web,0,0,0.0,0
3,1) $0 - $100,87.67,1,0,Urban,0,Phone,0,0,0.0,0
3,3) $200 - $350,232.39,1,1,Surburban,0,Multichannel,0,0,0.0,0
12,1) $0 - $100,87.16,1,0,Surburban,1,Web,0,0,0.0,0
5,1) $0 - $100,42.82,0,1,Urban,0,Phone,0,0,0.0,0
2,3) $200 - $350,286.1,1,0,Surburban,0,Multichannel,0,0,0.0,0
7,1) $0 - $100,83.66,0,1,Urban,0,Phone,0,0,0.0,1
2,4) $350 - $500,498.04,0,1,Surburban,0,Phone,0,0,0.0,1
6,3) $200 - $350,243.63,0,1,Rural,0,Phone,1,0,0.0,0
10,4) $350 - $500,395.99,0,1,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,72.24,0,1,Rural,1,Web,0,0,0.0,1
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
6,3) $200 - $350,322.48,1,0,Urban,0,Phone,0,0,0.0,1
2,3) $200 - $350,284.7,1,0,Surburban,1,Phone,0,0,0.0,1
5,1) $0 - $100,93.31,0,1,Urban,0,Phone,0,0,0.0,0
4,3) $200 - $350,279.36,0,1,Urban,0,Web,0,0,0.0,1
3,2) $100 - $200,132.78,1,0,Surburban,0,Web,1,0,0.0,1
4,3) $200 - $350,249.33,1,1,Surburban,1,Phone,0,0,0.0,1
7,3) $200 - $350,268.86,0,1,Surburban,0,Phone,1,0,0.0,0
3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
6,2) $100 - $200,102.21,1,0,Surburban,1,Phone,0,0,0.0,0
5,3) $200 - $350,232.56,0,1,Urban,0,Multichannel,0,0,0.0,1
3,5) $500 - $750,510.24,0,1,Surburban,1,Phone,0,0,0.0,1
5,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
11,2) $100 - $200,103.94,1,0,Surburban,0,Phone,0,0,0.0,1
7,1) $0 - $100,29.99,0,1,Rural,1,Web,0,0,0.0,1
8,4) $350 - $500,460.91,1,0,Urban,0,Web,0,0,0.0,1
1,"7) $1,000 +",1035.1,0,1,Urban,1,Multichannel,0,0,0.0,0
1,5) $500 - $750,575.66,1,1,Urban,1,Multichannel,0,0,0.0,1
11,2) $100 - $200,107.78,1,0,Rural,1,Web,1,0,0.0,1
2,3) $200 - $350,294.71,0,1,Surburban,0,Web,0,0,0.0,1
12,1) $0 - $100,66.5,0,1,Rural,1,Web,0,0,0.0,1
4,1) $0 - $100,83.77,0,1,Urban,0,Web,0,0,0.0,0
9,5) $500 - $750,539.44,0,1,Rural,1,Multichannel,0,0,0.0,1
1,4) $350 - $500,499.5,0,1,Rural,1,Multichannel,1,0,0.0,0
8,3) $200 - $350,315.74,1,0,Urban,0,Phone,0,0,0.0,0
12,2) $100 - $200,163.09,1,0,Urban,1,Phone,0,0,0.0,0
4,3) $200 - $350,204.23,1,0,Surburban,1,Phone,0,0,0.0,0
10,4) $350 - $500,390.13,0,1,Urban,0,Phone,0,0,0.0,0
1,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
2,2) $100 - $200,124.35,0,1,Surburban,1,Phone,0,0,0.0,0
2,"7) $1,000 +",1328.26,1,1,Rural,1,Phone,0,0,0.0,0
10,2) $100 - $200,185.72,0,1,Urban,1,Web,0,0,0.0,0
2,1) $0 - $100,63.81,0,1,Surburban,1,Web,0,0,0.0,0
4,4) $350 - $500,419.93,0,1,Rural,0,Multichannel,0,0,0.0,1
3,2) $100 - $200,181.97,0,1,Urban,1,Phone,0,0,0.0,0
7,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
1,1) $0 - $100,88.36,0,1,Surburban,0,Web,1,0,0.0,1
5,1) $0 - $100,32.36,0,1,Urban,1,Phone,0,0,0.0,1
1,5) $500 - $750,542.37,1,1,Rural,1,Multichannel,1,0,0.0,0
5,1) $0 - $100,84.17,1,0,Urban,1,Web,0,0,0.0,1
8,3) $200 - $350,205.27,1,1,Urban,0,Web,1,0,0.0,1
1,4) $350 - $500,413.94,0,1,Urban,1,Phone,0,0,0.0,1
1,"7) $1,000 +",1336.98,0,1,Surburban,1,Web,0,0,0.0,0
1,5) $500 - $750,694.07,1,0,Urban,1,Web,0,0,0.0,0
2,2) $100 - $200,190.13,1,0,Urban,1,Phone,0,0,0.0,0
5,4) $350 - $500,371.13,1,0,Surburban,1,Multichannel,0,0,0.0,0
7,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
7,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,1
4,1) $0 - $100,48.6,1,0,Urban,1,Phone,0,0,0.0,1
4,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
2,1) $0 - $100,61.1,1,0,Surburban,1,Phone,0,0,0.0,0
3,1) $0 - $100,29.99,0,1,Rural,0,Phone,1,0,0.0,0
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
9,5) $500 - $750,620.28,1,1,Surburban,1,Phone,0,0,0.0,0
4,1) $0 - $100,87.03,1,0,Urban,0,Phone,0,0,0.0,1
4,4) $350 - $500,476.47,0,1,Urban,0,Web,0,0,0.0,1
9,1) $0 - $100,29.99,0,1,Rural,1,Phone,0,0,0.0,0
1,1) $0 - $100,58.5,1,0,Surburban,1,Phone,0,0,0.0,0
6,4) $350 - $500,470.12,0,1,Surburban,0,Phone,0,0,0.0,0
9,1) $0 - $100,48.65,0,1,Surburban,1,Web,0,0,0.0,0
10,1) $0 - $100,92.96,1,0,Surburban,0,Web,0,0,0.0,0
2,5) $500 - $750,635.05,0,1,Urban,1,Web,0,0,0.0,1
4,2) $100 - $200,165.99,0,1,Surburban,0,Web,0,0,0.0,1
1,2) $100 - $200,167.29,1,0,Surburban,0,Web,1,0,0.0,0
6,1) $0 - $100,74.83,1,0,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,58.83,0,1,Surburban,1,Web,0,0,0.0,1
12,3) $200 - $350,314.93,0,1,Rural,0,Phone,0,0,0.0,0
4,4) $350 - $500,464.8,0,1,Surburban,0,Multichannel,1,0,0.0,0
3,1) $0 - $100,90.47,0,1,Urban,0,Web,0,0,0.0,0
2,2) $100 - $200,150.87,0,1,Urban,0,Web,0,0,0.0,1
7,"6) $750 - $1,000",971.85,0,1,Urban,1,Web,1,0,0.0,0
3,"7) $1,000 +",1183.96,1,1,Surburban,1,Web,1,0,0.0,1
10,2) $100 - $200,174.31,1,0,Surburban,0,Web,1,0,0.0,1
2,2) $100 - $200,128.99,1,0,Urban,0,Phone,1,0,0.0,1
7,2) $100 - $200,135.58,0,1,Surburban,1,Web,0,0,0.0,1
9,2) $100 - $200,158.89,0,1,Rural,0,Phone,0,0,0.0,0
9,1) $0 - $100,43.39,0,1,Rural,1,Web,0,0,0.0,1
12,1) $0 - $100,33.37,1,0,Surburban,0,Phone,0,0,0.0,0
2,2) $100 - $200,126.85,1,0,Surburban,0,Web,0,0,0.0,0
5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
9,4) $350 - $500,417.22,0,1,Urban,0,Multichannel,0,0,0.0,0
1,4) $350 - $500,409.49,0,1,Urban,0,Web,0,0,0.0,1
12,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
4,4) $350 - $500,366.87,0,1,Surburban,1,Multichannel,0,0,0.0,0
5,4) $350 - $500,388.65,1,0,Urban,0,Web,0,0,0.0,1
3,3) $200 - $350,278.48,0,1,Urban,0,Phone,0,0,0.0,0
5,5) $500 - $750,524.97,0,1,Surburban,1,Phone,0,0,0.0,0
10,2) $100 - $200,124.03,0,1,Urban,0,Web,1,0,0.0,1
4,5) $500 - $750,558.57,1,0,Urban,1,Phone,0,0,0.0,0
2,3) $200 - $350,236.75,1,1,Surburban,0,Web,0,0,0.0,0
2,1) $0 - $100,43.91,1,0,Urban,1,Phone,0,0,0.0,0
3,1) $0 - $100,53.18,0,1,Surburban,1,Web,0,0,0.0,1
6,2) $100 - $200,183.9,0,1,Urban,0,Phone,0,0,0.0,1
2,2) $100 - $200,176.02,1,0,Rural,1,Web,0,0,0.0,1
10,2) $100 - $200,152.52,1,0,Urban,0,Web,1,0,0.0,0
4,5) $500 - $750,583.75,0,1,Surburban,1,Multichannel,0,0,0.0,0
9,1) $0 - $100,58.85,0,1,Rural,1,Web,0,0,0.0,0
11,2) $100 - $200,194.74,0,1,Surburban,1,Web,0,0,0.0,1
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
1,2) $100 - $200,163.48,1,0,Rural,1,Phone,0,0,0.0,1
9,3) $200 - $350,346.48,1,0,Rural,0,Multichannel,0,0,0.0,1
8,2) $100 - $200,113.65,0,1,Surburban,0,Phone,1,0,0.0,1
4,2) $100 - $200,188.61,0,1,Urban,0,Web,0,0,0.0,0
10,2) $100 - $200,150.51,1,0,Rural,0,Web,0,0,0.0,0
1,1) $0 - $100,80.49,1,0,Urban,1,Phone,0,0,0.0,0
5,2) $100 - $200,181.51,0,1,Surburban,0,Phone,0,0,0.0,1
2,2) $100 - $200,126.41,1,0,Urban,1,Phone,0,0,0.0,1
2,2) $100 - $200,160.57,0,1,Surburban,0,Web,0,0,0.0,0
8,1) $0 - $100,74.96,0,1,Urban,0,Phone,0,0,0.0,0
1,1) $0 - $100,43.3,1,0,Surburban,0,Phone,0,0,0.0,0
1,3) $200 - $350,219.33,1,1,Urban,0,Web,0,0,0.0,0
3,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
9,1) $0 - $100,36.8,1,0,Surburban,1,Phone,0,0,0.0,1
3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
11,1) $0 - $100,60.12,1,0,Urban,1,Web,0,0,0.0,1
2,1) $0 - $100,84.89,0,1,Urban,0,Web,0,0,0.0,1
12,2) $100 - $200,196.26,0,1,Surburban,0,Phone,0,0,0.0,1
1,3) $200 - $350,256.73,1,1,Surburban,0,Phone,0,0,0.0,1
10,1) $0 - $100,73.39,1,0,Urban,1,Web,0,0,0.0,1
4,2) $100 - $200,144.66,0,1,Surburban,1,Phone,0,0,0.0,1
8,1) $0 - $100,45.45,1,0,Surburban,0,Web,0,0,0.0,0
4,3) $200 - $350,287.17,1,1,Surburban,0,Multichannel,0,0,0.0,1
10,2) $100 - $200,109.15,1,0,Surburban,1,Phone,0,0,0.0,1
8,1) $0 - $100,57.57,1,0,Rural,0,Phone,0,0,0.0,0
1,"6) $750 - $1,000",995.95,0,1,Urban,1,Multichannel,0,0,0.0,0
6,1) $0 - $100,81.12,1,0,Urban,1,Phone,0,0,0.0,0
4,"6) $750 - $1,000",997.02,1,1,Surburban,1,Phone,0,0,0.0,1
3,1) $0 - $100,52.55,0,1,Urban,1,Phone,0,0,0.0,1
10,4) $350 - $500,392.46,0,1,Surburban,0,Web,0,0,0.0,1
3,1) $0 - $100,76.83,0,1,Urban,1,Web,0,0,0.0,1
6,2) $100 - $200,142.1,1,0,Surburban,1,Phone,0,0,0.0,1
5,5) $500 - $750,682.95,1,1,Surburban,1,Phone,0,0,0.0,1
8,1) $0 - $100,83.01,1,0,Urban,0,Web,0,0,0.0,1
10,1) $0 - $100,58.8,1,0,Surburban,0,Phone,0,0,0.0,0
3,1) $0 - $100,29.99,1,0,Surburban,0,Web,1,0,0.0,0
3,1) $0 - $100,70.36,0,1,Rural,0,Web,0,0,0.0,0
10,1) $0 - $100,83.37,1,0,Urban,1,Web,0,0,0.0,0
10,1) $0 - $100,29.99,1,0,Urban,0,Phone,1,0,0.0,1
2,"6) $750 - $1,000",905.83,1,1,Urban,1,Multichannel,0,0,0.0,1
10,2) $100 - $200,135.49,1,0,Urban,1,Web,0,0,0.0,0
6,2) $100 - $200,178.95,1,0,Surburban,0,Web,0,0,0.0,1
10,3) $200 - $350,323.3,1,0,Rural,0,Multichannel,1,0,0.0,0
11,1) $0 - $100,90.98,0,1,Urban,0,Web,0,0,0.0,1
3,5) $500 - $750,680.11,0,1,Urban,1,Multichannel,1,0,0.0,1
7,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
1,5) $500 - $750,547.24,1,1,Urban,1,Multichannel,0,0,0.0,0
9,3) $200 - $350,206.86,0,1,Surburban,1,Web,0,0,0.0,1
5,2) $100 - $200,142.48,1,0,Urban,0,Web,0,0,0.0,1
4,2) $100 - $200,140.02,0,1,Surburban,0,Phone,1,0,0.0,1
5,3) $200 - $350,242.43,0,1,Urban,0,Phone,0,0,0.0,1
10,4) $350 - $500,429.63,0,1,Urban,0,Phone,0,0,0.0,0
2,3) $200 - $350,215.59,0,1,Urban,1,Phone,0,0,0.0,0
2,3) $200 - $350,322.87,1,0,Urban,0,Phone,1,0,0.0,1
8,1) $0 - $100,31.31,1,0,Rural,1,Phone,0,0,0.0,0
9,1) $0 - $100,43.23,0,1,Surburban,0,Phone,0,0,0.0,0
10,2) $100 - $200,106.79,0,1,Surburban,1,Phone,0,0,0.0,1
2,1) $0 - $100,66.05,0,1,Surburban,0,Phone,0,0,0.0,1
3,2) $100 - $200,180.73,1,0,Surburban,1,Phone,0,0,0.0,1
10,3) $200 - $350,244.92,0,1,Urban,0,Multichannel,0,0,0.0,0
2,3) $200 - $350,201.68,0,1,Surburban,0,Phone,0,0,0.0,1
11,1) $0 - $100,29.99,1,0,Rural,1,Web,0,0,0.0,1
1,1) $0 - $100,81.76,0,1,Urban,0,Web,0,0,0.0,0
7,2) $100 - $200,164.97,0,1,Urban,0,Phone,0,0,0.0,1
11,1) $0 - $100,38.67,0,1,Rural,0,Web,0,0,0.0,1
5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
9,1) $0 - $100,79.33,0,1,Surburban,1,Web,0,0,0.0,1
2,"6) $750 - $1,000",878.82,1,1,Urban,1,Multichannel,1,1,36.89,0
10,1) $0 - $100,30.4,0,1,Surburban,0,Web,0,0,0.0,0
8,4) $350 - $500,370.56,0,1,Urban,0,Web,1,0,0.0,0
2,"6) $750 - $1,000",836.65,1,1,Surburban,1,Phone,0,0,0.0,1
4,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
7,1) $0 - $100,87.3,1,0,Urban,1,Web,0,0,0.0,0
7,1) $0 - $100,34.11,1,0,Urban,0,Phone,1,0,0.0,0
9,2) $100 - $200,144.49,0,1,Urban,1,Web,0,0,0.0,0
9,3) $200 - $350,278.62,0,1,Surburban,0,Phone,0,0,0.0,1
5,5) $500 - $750,550.72,0,1,Urban,1,Multichannel,0,0,0.0,0
9,2) $100 - $200,157.29,1,0,Surburban,0,Web,0,0,0.0,1
1,3) $200 - $350,265.67,0,1,Urban,0,Web,1,0,0.0,1
3,3) $200 - $350,259.28,0,1,Urban,0,Web,1,0,0.0,0
10,2) $100 - $200,142.77,1,0,Urban,1,Phone,0,0,0.0,0
2,"7) $1,000 +",1171.62,1,0,Rural,1,Multichannel,0,0,0.0,0
7,3) $200 - $350,257.45,1,1,Surburban,1,Web,1,0,0.0,1
10,1) $0 - $100,29.99,1,0,Rural,0,Web,1,0,0.0,1
6,4) $350 - $500,382.55,1,1,Surburban,0,Phone,0,0,0.0,0
7,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
1,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
1,3) $200 - $350,255.97,1,1,Surburban,0,Web,0,0,0.0,0
2,5) $500 - $750,528.36,1,0,Rural,1,Multichannel,0,0,0.0,0
10,1) $0 - $100,29.99,0,1,Rural,0,Web,1,0,0.0,1
12,2) $100 - $200,163.23,0,1,Surburban,0,Phone,0,0,0.0,1
1,2) $100 - $200,144.36,0,1,Surburban,1,Phone,0,0,0.0,0
11,2) $100 - $200,162.16,1,0,Urban,0,Web,0,0,0.0,0
8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
1,3) $200 - $350,305.1,0,1,Surburban,0,Web,1,0,0.0,0
10,3) $200 - $350,228.24,1,0,Surburban,0,Web,0,0,0.0,0
12,1) $0 - $100,52.89,1,0,Urban,1,Web,0,0,0.0,1
10,1) $0 - $100,90.02,1,0,Urban,1,Web,0,0,0.0,1
3,4) $350 - $500,492.71,0,1,Urban,0,Phone,0,0,0.0,1
6,3) $200 - $350,287.75,1,0,Rural,1,Multichannel,0,0,0.0,1
6,3) $200 - $350,229.28,0,1,Urban,0,Web,1,0,0.0,1
10,1) $0 - $100,30.84,1,0,Urban,0,Web,1,0,0.0,1
2,2) $100 - $200,173.73,1,0,Urban,0,Phone,0,0,0.0,0
8,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,0
10,1) $0 - $100,62.36,0,1,Urban,1,Phone,0,0,0.0,0
3,2) $100 - $200,136.82,0,1,Rural,1,Web,0,0,0.0,1
3,"6) $750 - $1,000",981.46,1,1,Urban,1,Multichannel,0,0,0.0,0
4,3) $200 - $350,299.94,0,1,Surburban,1,Phone,1,0,0.0,0
